clip,call_type,selected_preset,candidate_score,has_safe_noise,has_context,reduction_pct,sparsity_pct,peak_freq_hz,peak_in_target_band,target_band_retention_pct,machine_band_suppression_pct,target_machine_ratio_gain_db,target_band_cosine_similarity,core_rumble_retention_pct,target_band_low_hz,target_band_high_hz,noise_reference_match_reduction_db,context_elephant_band_energy
call_75.wav,rumble,rumble_aggressive,46.67468865952638,1,1,8.234109192620132,96.32068654019874,28.404952658412235,1,85.06013227774494,96.61896843962944,14.00676829030203,0.9787102937698364,85.06013227774494,10.0,150.0,14.70950775276581,1360610.75
call_52.wav,rumble,rumble_aggressive,43.546864326854596,1,1,26.336643196350316,92.71815718157181,30.594405594405593,1,55.275513143862234,97.78945398790879,13.980332238998415,0.9529614448547363,55.275513143862234,10.0,150.0,16.555004409075543,48669.44140625
call_135.wav,rumble,rumble_aggressive,44.741819695514,1,1,34.089693297192646,95.03219512195122,28.82205513784461,1,68.77780395747651,97.18351035049018,13.877401453324559,0.9576245546340942,68.77780395747651,10.0,150.0,15.502918404410508,132545.984375
call_50.wav,rumble,rumble_aggressive,42.054975895326464,1,1,27.94462657239316,95.85008923259964,34.892638036809814,1,52.756728030630285,97.58288493015311,13.389805267464506,0.9033681154251099,52.756728030630285,10.0,150.0,16.167026739567778,14566.10546875
call_90.wav,rumble,rumble_aggressive,44.20235625590823,1,1,15.67913646314869,93.4390243902439,24.475524475524477,1,71.70463367233472,96.59636615197097,13.236043874809738,0.9717152714729309,71.70463367233472,10.0,150.0,14.680571660767313,615303.0625
call_14.wav,rumble,rumble_aggressive,45.31339129075265,1,1,9.414768080716918,94.19837398373984,27.497389488339714,1,84.89208610606272,95.91057464842379,13.172049209195215,0.9638084769248962,84.89208610606272,10.0,150.0,13.88337715017904,163392.0625
call_47.wav,rumble,rumble_aggressive,44.38531961433967,1,1,14.613922167144233,95.29854893485644,33.03659742828882,1,75.73348457888788,96.31859979947538,13.132749080031166,0.9650793075561523,75.73348457888788,10.0,150.0,14.339869683636724,56229.05859375
call_5.wav,rumble,rumble_aggressive,28.081952651386338,1,1,90.15025769561093,92.32826398852224,57.66396462785556,1,1.1485011870290325,99.94413995258654,13.130301484023256,0.8671467304229736,1.1485011870290325,10.0,150.0,32.52898700007637,199823.46875
call_105.wav,rumble,rumble_aggressive,38.83131886694234,1,1,54.34573684876602,96.493808630394,54.44471211756204,1,31.772725150788638,98.45168682763509,13.121956573277643,0.8008965253829956,31.772725150788638,10.0,150.0,18.10141191408606,13998.0087890625
call_13.wav,rumble,rumble_aggressive,41.873597466671875,1,1,33.51123500470982,96.3239024390244,31.954887218045112,1,53.58742861086243,97.33679275298893,13.03657954017497,0.9345874786376953,53.58742861086243,10.0,150.0,15.74595036065249,77357.6953125
call_125.wav,rumble,rumble_aggressive,41.01178946842147,1,1,40.55022526741738,93.59634146341463,28.191072826938132,1,43.8200207382719,97.79852212486436,12.989582536033868,0.9525612592697144,43.8200207382719,10.0,150.0,16.572856748443574,1468471.0
call_37.wav,rumble,rumble_aggressive,42.30598816662396,0,1,31.60387637747003,85.12026913372583,33.70165745856354,1,60.22355087336444,96.85229882424677,12.817728623248726,0.9488286375999451,60.22355087336444,10.0,150.0,,156561.375
call_182.wav,rumble,rumble_aggressive,40.45360730767395,1,1,66.46978949503098,91.1345397324941,60.4521209042418,1,46.72908117580889,97.53138661341093,12.771341619483064,0.8872887492179871,46.72908117580889,10.0,150.0,16.075469202819882,421481.25
call_94.wav,rumble,rumble_aggressive,43.80286621798825,1,1,12.939329337274163,95.84922394678492,23.984249149812065,1,76.99103424075025,95.91384557139713,12.75125377701384,0.94736248254776,76.99103424075025,10.0,150.0,13.886852240416113,124720.4609375
call_25.wav,rumble,rumble_aggressive,42.61687303148545,0,1,28.644475556644377,85.42764227642277,33.94255874673629,1,64.43754543791859,96.57201266300916,12.740997799016128,0.9512450695037842,64.43754543791859,10.0,150.0,,5215.615234375
call_55.wav,rumble,rumble_aggressive,38.80278863982337,1,1,39.30683427081656,96.3233449477352,44.454628780934925,1,37.27701024541049,97.99715182523924,12.697930440560825,0.8072766065597534,37.27701024541049,10.0,150.0,16.983519710068823,24258.630859375
call_163.wav,rumble,rumble_aggressive,32.00825188186317,1,1,74.06090030492625,94.29128919860628,48.76957494407159,1,14.599988591541038,99.21200884568822,12.678311741333525,0.6877074837684631,14.599988591541038,10.0,150.0,21.0347865770732,339079.5625
call_33.wav,rumble,rumble_aggressive,41.26165594101196,1,1,29.294022457024305,94.62717770034843,28.892005610098177,1,52.260783923279064,97.12957308159929,12.602294258253945,0.9527499675750732,52.260783923279064,10.0,150.0,15.420535058722619,1026.7506103515625
call_16.wav,rumble,rumble_aggressive,41.351199095929566,1,1,31.083995382530727,95.30295250320924,28.907701837703904,1,55.63997298520176,96.93658939053546,12.591816983480957,0.9254663586616516,55.63997298520176,10.0,150.0,15.137947878904278,316340.40625
call_3.wav,rumble,rumble_aggressive,39.466918732414186,1,1,39.75155115411905,91.45382530748385,23.895824942945364,1,38.49098849534984,97.86074002084756,12.550954978985056,0.9022029638290405,38.49098849534984,10.0,150.0,16.697364334507494,10914359.0
call_83.wav,rumble,rumble_aggressive,43.3657628045207,1,1,14.53847756813781,93.12682926829268,28.705636743215027,1,73.7406599726459,95.89482663047816,12.54375517235821,0.9698566794395447,73.7406599726459,10.0,150.0,13.8666849704959,469717.625
call_116.wav,rumble,rumble_aggressive,45.07765375347477,1,1,5.020921947449663,94.69946977730646,25.054466230936818,1,91.89071561624428,94.78866368234591,12.463225320850984,0.9821217060089111,91.89071561624428,10.0,150.0,12.830508983956697,509704.8125
